Time,Heart Rate
05:41:00,73
05:41:05,74
05:41:10,76
05:41:15,73
05:41:20,72
05:41:25,72
05:41:30,71
05:41:45,71
05:41:55,72
05:42:10,72
05:42:25,72
05:42:30,71
05:42:40,70
05:42:55,70
05:43:00,70
05:43:05,70
05:43:10,70
05:43:20,69
05:43:35,70
05:43:40,71
05:43:55,71
05:44:00,70
05:44:15,68
05:44:20,66
05:44:35,65
05:44:40,65
05:44:55,66
05:45:05,67
05:45:20,70
05:45:30,71
05:45:35,73
05:45:45,70
05:45:50,70
05:46:05,70
05:46:10,69
05:46:25,68
05:46:40,68
05:46:55,65
05:47:00,64
05:47:05,66
05:47:10,64
05:47:15,63
05:47:30,63
05:47:40,63
05:47:55,62
05:48:00,65
05:48:10,66
05:48:15,68
05:48:20,69
05:48:25,70
05:48:40,69
05:48:55,68
05:49:10,68
05:49:15,67
05:49:20,69
05:49:25,68
05:49:35,68
05:49:50,68
05:50:05,68
05:50:10,67
05:50:25,65
05:50:40,66
05:50:45,67
05:50:50,66
05:50:55,67
05:51:00,68
05:51:10,68
05:51:20,67
05:51:35,67
05:51:40,66
05:51:50,64
05:52:00,62
05:52:15,62
05:52:30,62
05:52:45,62
05:52:50,64
05:53:00,64
05:53:15,64
05:53:25,63
05:53:40,65
05:53:45,67
05:53:50,66
05:53:55,68
05:54:00,66
05:54:05,65
05:54:10,65
05:54:15,65
05:54:20,67
05:54:25,69
05:54:35,70
05:54:40,73
05:54:45,77
05:54:50,78
05:54:55,82
05:55:00,85
05:55:05,89
05:55:10,91
05:55:15,92
05:55:25,93
05:55:35,95
05:55:45,91
05:55:50,93
05:55:55,94
05:56:00,92
05:56:05,93
05:56:20,97
05:56:25,99
05:56:40,98
05:56:45,96
05:56:50,99
05:56:55,101
05:57:05,100
05:57:10,98
05:57:20,97
05:57:30,95
05:57:40,94
05:57:50,94
05:57:55,97
05:58:00,99
05:58:05,100
05:58:20,100
05:58:30,99
05:58:40,97
05:58:45,94
05:58:50,92
05:58:55,83
05:59:00,78
05:59:05,77
05:59:10,75
05:59:15,72
05:59:30,70
05:59:45,70
05:59:55,71
06:00:00,73
06:00:05,71
06:00:20,68
06:00:30,64
06:00:45,64
06:00:50,63
06:00:55,64
06:01:10,64
06:01:25,64
06:01:30,61
06:01:40,63
06:01:50,62
06:02:00,60
06:02:10,58
06:02:25,58
06:02:30,57
06:02:40,58
06:02:55,58
06:03:10,60
06:03:25,60
06:03:40,60
06:03:55,60
06:04:10,60
06:04:20,62
06:04:35,62
06:04:40,61
06:04:50,62
06:05:00,63
06:05:15,63
06:05:30,64
06:05:40,65
06:05:50,73
06:06:00,69
06:06:15,69
06:06:20,69
06:06:30,68
06:06:45,68
06:07:00,68
06:07:10,66
06:07:20,64
06:07:30,65
06:07:40,66
06:07:55,66
06:08:10,66
06:08:20,68
06:08:25,67
06:08:40,67
06:08:45,69
06:09:00,67
06:09:05,66
06:09:10,67
06:09:15,69
06:09:20,70
06:09:25,67
06:09:30,68
06:09:35,67
06:09:50,67
06:09:55,66
06:10:10,65
06:10:15,65
06:10:20,64
06:10:25,63
06:10:40,63
06:10:50,64
06:11:05,63
06:11:10,62
06:11:25,62
06:11:40,66
06:11:50,65
06:12:00,69
06:12:15,69
06:12:30,69
06:12:35,71
06:12:45,71
06:12:50,71
06:12:55,70
06:13:00,70
06:13:10,67
06:13:20,66
06:13:35,66
06:13:40,65
06:13:55,65
06:14:10,66
06:14:20,69
06:14:30,70
06:14:35,67
06:14:40,67
06:14:50,66
06:15:00,65
06:15:10,64
06:15:20,66
06:15:30,68
06:15:45,68
06:15:50,68
06:16:00,67
06:16:10,65
06:16:20,63
06:16:30,62
06:16:45,62
06:16:50,62
06:17:00,60
06:17:10,59
06:17:20,66
06:17:30,67
06:17:45,67
06:17:55,67
06:18:10,67
06:18:25,67
06:18:40,68
06:18:50,66
06:19:00,65
06:19:15,66
06:19:25,68
06:19:30,70
06:19:40,72
06:19:45,74
06:20:00,76
06:20:05,78
06:20:10,78
06:20:25,80
06:20:35,79
06:20:40,82
06:20:45,80
06:20:50,78
06:21:00,77
06:21:05,77
06:21:15,79
06:21:20,82
06:21:25,81
06:21:30,80
06:21:35,77
06:21:40,79
06:21:50,77
06:21:55,78
06:22:05,80
06:22:10,79
06:22:15,80
06:22:20,79
06:22:25,80
06:22:30,81
06:22:35,81
06:22:50,81
06:22:55,77
06:23:00,75
06:23:05,78
06:23:10,79
06:23:20,77
06:23:25,73
06:23:35,74
06:23:40,73
06:23:45,74
06:23:50,71
06:23:55,73
06:24:00,70
06:24:05,71
06:24:10,72
06:24:15,70
06:24:20,69
06:24:25,66
06:24:40,66
06:24:45,67
06:24:55,66
06:25:10,66
06:25:15,68
06:25:20,67
06:25:25,66
06:25:30,69
06:25:35,69
06:25:40,70
06:25:45,72
06:25:55,73
06:26:00,77
06:26:05,81
06:26:10,80
06:26:15,82
06:26:25,83
06:26:30,89
06:26:35,86
06:26:40,81
06:26:45,80
06:26:50,79
06:27:05,80
06:27:10,74
06:27:15,70
06:27:20,67
06:27:25,66
06:27:30,67
06:27:35,68
06:27:40,67
06:27:45,68
06:27:50,67
06:27:55,68
06:28:00,70
06:28:15,70
06:28:20,70
06:28:25,69
06:28:30,67
06:28:35,74
06:28:40,74
06:28:55,72
06:29:00,70
06:29:05,71
06:29:15,74
06:29:20,75
06:29:30,74
06:29:40,72
06:29:50,73
06:29:55,77
06:30:00,76
06:30:05,75
06:30:10,76
06:30:20,85
06:30:35,85
06:30:45,84
06:31:00,84
06:31:15,84
06:31:20,83
06:31:35,85
06:31:50,83
06:31:55,80
06:32:00,76
06:32:10,71
06:32:15,68
06:32:20,69
06:32:25,68
06:32:40,74
06:32:50,74
06:32:55,73
06:33:10,73
06:33:25,73
06:33:40,73
06:33:50,73
06:33:55,73
06:34:00,72
06:34:15,72
06:34:25,72
06:34:30,71
06:34:40,73
06:34:50,71
06:35:00,74
06:35:05,75
06:35:10,76
06:35:20,75
06:35:30,67
06:35:45,67
06:35:50,66
06:36:00,64
06:36:05,64
06:36:10,65
06:36:20,74
06:36:30,72
06:36:40,71
06:36:55,71
06:37:10,71
06:37:20,74
06:37:30,73
06:37:40,72
06:37:50,71
06:38:00,73
06:38:05,72
06:38:10,72
06:38:15,71
06:38:30,71
06:38:35,70
06:38:50,81
06:39:05,79
06:39:10,80
06:39:15,79
06:39:20,78
06:39:30,76
06:39:35,76
06:39:50,76
06:39:55,75
06:40:10,77
06:40:20,78
06:40:35,78
06:40:40,77
06:40:45,76
06:40:50,75
06:41:00,74
06:41:15,74
06:41:20,70
06:41:30,71
06:41:40,72
06:41:55,72
06:42:00,73
06:42:05,76
06:42:15,75
06:42:20,72
06:42:25,74
06:42:30,75
06:42:35,76
06:42:50,68
06:42:55,68
06:43:05,69
06:43:20,69
06:43:25,69
06:43:40,69
06:43:45,71
06:43:50,70
06:44:05,71
06:44:10,70
06:44:15,68
06:44:20,69
06:44:25,66
06:44:40,66
06:44:45,67
06:44:55,70
06:45:05,71
06:45:15,70
06:45:25,69
06:45:30,67
06:45:35,68
06:45:50,68
06:45:55,67
06:46:00,66
06:46:10,66
06:46:20,68
06:46:25,72
06:46:30,75
06:46:35,79
06:46:40,81
06:46:45,83
06:46:50,82
06:46:55,82
06:47:00,81
06:47:10,77
06:47:20,75
06:47:25,76
06:47:30,74
06:47:40,74
06:47:55,72
06:48:05,71
06:48:10,70
06:48:20,69
06:48:35,70
06:48:45,69
06:49:00,70
06:49:10,69
06:49:25,69
06:49:30,68
06:49:35,68
06:49:45,67
06:49:50,68
06:50:00,67
06:50:10,71
06:50:15,70
06:50:20,71
06:50:25,70
06:50:40,70
06:50:45,69
06:50:55,70
06:51:10,70
06:51:20,70
06:51:30,67
06:51:40,66
06:51:55,66
06:52:00,67
06:52:10,68
06:52:15,71
06:52:20,73
06:52:25,74
06:52:35,75
06:52:45,77
06:52:50,76
06:52:55,74
06:53:00,67
06:53:05,73
06:53:10,68
06:53:15,67
06:53:20,65
06:53:25,66
06:53:30,63
06:53:35,63
06:53:40,60
06:53:50,61
06:54:05,60
06:54:15,59
06:54:30,59
06:54:35,58
06:54:40,59
06:54:55,59
06:55:10,59
06:55:15,60
06:55:20,60
06:55:30,61
06:55:35,64
06:55:45,66
06:55:55,68
06:56:00,70
06:56:05,74
06:56:10,77
06:56:20,75
06:56:25,72
06:56:30,71
06:56:45,61
06:56:50,81
06:56:55,84
06:57:00,83
06:57:05,81
06:57:10,80
06:57:15,77
06:57:20,66
06:57:25,64
06:57:40,63
06:57:45,61
06:57:50,56
06:57:55,60
06:58:00,61
06:58:05,62
06:58:15,61
06:58:30,61
06:58:45,61
06:58:55,62
06:59:10,62
06:59:25,62
06:59:30,63
06:59:35,62
06:59:40,61
06:59:50,63
07:00:00,62
07:00:05,60
07:00:15,59
07:00:20,63
07:00:35,63
07:00:45,63
07:01:00,63
07:01:10,65
07:01:20,69
07:01:35,69
07:01:40,69
07:01:45,67
07:01:50,68
07:01:55,67
07:02:10,67
07:02:25,67
07:02:30,65
07:02:40,66
07:02:50,65
07:02:55,60
07:03:00,58
07:03:10,57
07:03:20,56
07:03:30,58
07:03:45,58
07:04:00,58
07:04:05,58
07:04:10,57
07:04:25,57
07:04:30,57
07:04:35,58
07:04:50,57
07:05:00,57
07:05:15,58
07:05:20,58
07:05:35,58
07:05:40,57
07:05:45,57
07:05:50,56
07:05:55,56
07:06:10,56
07:06:25,56
07:06:40,57
07:06:55,57
07:07:10,58
07:07:25,58
07:07:30,57
07:07:45,57
07:08:00,57
07:08:15,57
07:08:30,57
07:08:35,56
07:08:40,56
07:08:50,56
07:09:05,56
07:09:20,56
07:09:35,56
07:09:45,56
07:09:50,58
07:09:55,61
07:10:00,64
07:10:15,64
07:10:25,68
07:10:30,69
07:10:35,69
07:10:40,70
07:10:45,72
07:10:50,70
07:11:05,69
07:11:15,70
07:11:20,68
07:11:25,67
07:11:35,66
07:11:45,67
07:11:55,66
07:12:05,66
07:12:20,66
07:12:35,66
07:12:45,66
07:12:50,69
07:12:55,66
07:13:00,67
07:13:05,70
07:13:15,69
07:13:25,69
07:13:30,70
07:13:45,69
07:14:00,69
07:14:05,71
07:14:10,71
07:14:20,72
07:14:25,71
07:14:30,70
07:14:40,69
07:14:50,70
07:14:55,69
07:15:00,68
07:15:05,67
07:15:10,66
07:15:15,68
07:15:20,72
07:15:25,71
07:15:40,71
07:15:50,71
07:15:55,70
07:16:00,69
07:16:05,72
07:16:10,73
07:16:20,78
07:16:25,78
07:16:40,77
07:16:45,78
07:16:50,77
07:16:55,76
07:17:05,75
07:17:10,73
07:17:20,72
07:17:35,72
07:17:40,71
07:17:50,73
07:17:55,75
07:18:00,76
07:18:05,75
07:18:10,73
07:18:25,73
07:18:30,72
07:18:35,72
07:18:50,72
07:19:05,72
07:19:10,70
07:19:20,69
07:19:25,67
07:19:40,67
07:19:50,68
07:19:55,68
07:20:00,69
07:20:15,70
07:20:25,71
07:20:30,71
07:20:40,70
07:20:50,71
07:21:00,70
07:21:15,70
07:21:30,70
07:21:45,70
07:21:50,70
07:22:00,71
07:22:15,71
07:22:20,70
07:22:35,70
07:22:40,67
07:22:50,64
07:23:05,64
07:23:10,62
07:23:25,62
07:23:40,62
07:23:55,62
07:24:00,63
07:24:10,64
07:24:25,64
07:24:40,64
07:24:50,73
07:25:05,72
07:25:10,71
07:25:20,71
07:25:35,71
07:25:50,71
07:26:00,69
07:26:10,68
07:26:20,69
07:26:30,69
07:26:40,68
07:26:55,68
07:27:00,69
07:27:05,68
07:27:10,67
07:27:20,66
07:27:30,64
07:27:45,64
07:27:50,60
07:28:05,60
07:28:20,60
07:28:25,61
07:28:30,62
07:28:35,64
07:28:40,65
07:28:45,66
07:29:00,66
07:29:15,66
07:29:30,66
07:29:35,65
07:29:45,64
07:29:50,63
07:30:05,63
07:30:20,76
07:30:35,76
07:30:45,75
07:30:50,74
07:31:00,62
07:31:10,58
07:31:20,58
07:31:30,57
07:31:45,57
07:32:00,57
07:32:15,57
07:32:30,58
07:32:45,58
07:33:00,59
07:33:10,60
07:33:20,59
07:33:30,58
07:33:45,59
07:34:00,59
07:34:05,58
07:34:10,57
07:34:25,57
07:34:30,56
07:34:40,54
07:34:50,54
07:35:00,55
07:35:10,54
07:35:15,53
07:35:30,53
07:35:40,53
07:35:50,54
07:36:00,57
07:36:05,56
07:36:10,55
07:36:25,54
07:36:35,55
07:36:50,54
07:36:55,53
07:37:00,54
07:37:15,53
07:37:30,54
07:37:35,55
07:37:40,62
07:37:45,62
07:38:00,63
07:38:10,60
07:38:15,60
07:38:30,59
07:38:45,59
07:39:00,61
07:39:15,61
07:39:25,59
07:39:30,59
07:39:45,59
07:40:00,59
07:40:15,59
07:40:20,59
07:40:30,60
07:40:35,60
07:40:50,60
07:40:55,61
07:41:10,61
07:41:25,61
07:41:30,59
07:41:40,60
07:41:55,60
07:42:00,61
07:42:05,60
07:42:20,60
07:42:35,60
07:42:50,58
07:43:00,57
07:43:05,58
07:43:15,57
07:43:30,57
07:43:35,56
07:43:50,56
07:44:05,57
07:44:20,57
07:44:30,58
07:44:35,59
07:44:50,58
07:44:55,59
07:45:00,58
07:45:10,57
07:45:25,57
07:45:40,57
07:45:55,57
07:46:10,58
07:46:20,57
07:46:30,56
07:46:40,55
07:46:55,55
07:47:10,55
07:47:15,56
07:47:20,56
07:47:30,55
07:47:45,55
07:47:55,57
07:48:00,56
07:48:10,57
07:48:20,56
07:48:30,54
07:48:40,55
07:48:55,55
07:49:10,55
07:49:20,56
07:49:30,56
07:49:45,56
07:50:00,56
07:50:05,55
07:50:20,55
07:50:25,56
07:50:30,56
07:50:40,57
07:50:50,56
07:50:55,56
07:51:10,56
07:51:20,57
07:51:25,58
07:51:40,59
07:51:45,60
07:51:50,59
07:52:00,58
07:52:15,58
07:52:20,57
07:52:25,58
07:52:40,58
07:52:55,62
07:53:00,62
07:53:05,61
07:53:20,61
07:53:35,61
07:53:50,60
07:54:05,60
07:54:20,59
07:54:30,59
07:54:35,59
07:54:50,59
07:54:55,60
07:55:10,60
07:55:15,60
07:55:30,57
07:55:45,58
07:56:00,58
07:56:15,58
07:56:25,57
07:56:40,57
07:56:55,57
07:57:10,57
07:57:25,57
07:57:30,59
07:57:40,60
07:57:55,60
07:58:10,60
07:58:20,61
07:58:25,60
07:58:30,59
07:58:45,59
07:59:00,59
07:59:10,60
07:59:20,61
07:59:35,61
07:59:50,62
07:59:55,62
08:00:10,62
08:00:20,62
08:00:35,62
08:00:40,65
08:00:45,75
08:00:50,73
08:01:00,72
08:01:15,71
08:01:25,69
08:01:30,68
08:01:45,66
08:01:50,65
08:02:05,65
08:02:10,65
08:02:15,66
08:02:20,65
08:02:30,61
08:02:40,58
08:02:50,56
08:03:05,56
08:03:15,55
08:03:30,57
08:03:40,58
08:03:55,58
08:04:05,59
08:04:10,59
08:04:20,58
08:04:25,57
08:04:35,58
08:04:40,59
08:04:55,59
08:05:10,59
08:05:20,61
08:05:25,63
08:05:30,66
08:05:35,70
08:05:50,70
08:05:55,71
08:06:00,66
08:06:05,67
08:06:10,66
08:06:20,67
08:06:35,67
08:06:45,66
08:06:50,67
08:06:55,71
08:07:00,75
08:07:05,78
08:07:10,79
08:07:20,77
08:07:25,77
08:07:40,77
08:07:45,77
08:07:50,76
08:08:00,75
08:08:05,74
08:08:10,71
08:08:20,72
08:08:35,72
08:08:50,56
08:09:00,55
08:09:05,54
08:09:20,54
08:09:30,53
08:09:35,54
08:09:45,55
08:10:00,58
08:10:05,59
08:10:20,58
08:10:30,59
08:10:40,60
08:10:50,59
08:10:55,60
08:11:00,59
08:11:15,59
08:11:20,58
08:11:35,57
08:11:40,58
08:11:45,58
08:11:50,57
08:12:05,57
08:12:10,56
08:12:20,57
08:12:30,55
08:12:35,52
08:12:40,53
08:12:55,53
08:13:05,54
08:13:20,54
08:13:25,55
08:13:40,55
08:13:55,55
08:14:00,59
08:14:10,60
08:14:15,61
08:14:30,61
08:14:45,61
08:14:50,57
08:14:55,55
08:15:10,55
08:15:20,56
08:15:35,56
08:15:50,56
08:16:05,55
08:16:10,56
08:16:20,55
08:16:35,55
08:16:50,56
08:17:00,58
08:17:15,57
08:17:30,57
08:17:45,57
08:17:50,57
08:18:05,57
08:18:10,55
08:18:25,55
08:18:40,55
08:18:55,55
08:19:05,56
08:19:20,56
08:19:35,60
08:19:40,59
08:19:45,58
08:19:50,57
08:20:05,57
08:20:20,59
08:20:35,59
08:20:50,58
08:21:00,59
08:21:10,60
08:21:20,56
08:21:30,57
08:21:35,57
08:21:50,57
08:21:55,55
08:22:10,60
08:22:20,64
08:22:30,65
08:22:35,63
08:22:50,63
08:23:05,63
08:23:10,62
08:23:15,61
08:23:30,61
08:23:40,62
08:23:55,62
08:24:00,61
08:24:05,62
08:24:15,62
08:24:20,62
08:24:25,61
08:24:30,60
08:24:35,59
08:24:50,59
08:25:00,59
08:25:05,59
08:25:20,59
08:25:25,60
08:25:40,60
08:25:45,59
08:26:00,58
08:26:10,58
08:26:25,58
08:26:40,58
08:26:55,58
08:27:00,57
08:27:15,57
08:27:30,57
08:27:40,60
08:27:50,61
08:28:05,61
08:28:15,62
08:28:30,62
08:28:45,62
08:28:50,62
08:29:05,62
08:29:20,62
08:29:35,61
08:29:40,61
08:29:50,60
08:30:00,60
08:30:10,61
08:30:25,62
08:30:40,61
08:30:50,61
08:31:00,61
08:31:10,59
08:31:15,59
08:31:30,59
08:31:45,59
08:32:00,60
08:32:05,60
08:32:20,60
08:32:35,59
08:32:40,58
08:32:45,57
08:32:55,56
08:33:10,56
08:33:25,56
08:33:30,56
08:33:45,56
08:34:00,55
08:34:10,56
08:34:20,55
08:34:35,55
08:34:40,56
08:34:55,56
08:35:00,58
08:35:10,58
08:35:25,58
08:35:30,59
08:35:40,62
08:35:50,62
08:35:55,61
08:36:10,58
08:36:15,58
08:36:20,58
08:36:35,58
08:36:40,57
08:36:50,61
08:37:00,56
08:37:10,56
08:37:25,56
08:37:40,56
08:37:55,56
08:38:10,55
08:38:15,54
08:38:30,63
08:38:40,62
08:38:55,62
08:39:00,62
08:39:10,60
08:39:25,59
08:39:40,59
08:39:50,58
08:40:00,59
08:40:15,59
08:40:30,60
08:40:40,59
08:40:50,59
08:41:00,60
08:41:10,59
08:41:15,58
08:41:20,57
08:41:30,56
08:41:40,55
08:41:50,56
08:42:05,56
08:42:20,56
08:42:25,55
08:42:30,56
08:42:45,56
08:43:00,56
08:43:05,55
08:43:20,56
08:43:25,55
08:43:40,56
08:43:50,58
08:44:00,57
08:44:05,59
08:44:10,58
08:44:25,58
08:44:35,59
08:44:40,60
08:44:45,61
08:44:55,60
08:45:00,60
08:45:05,60
08:45:15,60
08:45:30,59
08:45:35,58
08:45:50,57
08:45:55,58
08:46:10,58
08:46:25,58
08:46:35,57
08:46:50,57
08:47:00,56
08:47:10,58
08:47:20,58
08:47:35,58
08:47:50,58
08:48:05,58
08:48:20,60
08:48:30,60
08:48:45,60
08:49:00,60
08:49:05,59
08:49:20,60
08:49:30,59
08:49:45,59
08:50:00,59
08:50:10,60
08:50:15,58
08:50:20,56
08:50:30,57
08:50:45,57
08:51:00,57
08:51:15,57
08:51:20,58
08:51:35,58
08:51:50,57
08:52:00,57
08:52:10,57
08:52:15,56
08:52:30,56
08:52:35,56
08:52:40,56
08:52:55,56
08:53:10,56
08:53:25,56
08:53:30,57
08:53:45,57
08:53:55,57
08:54:05,56
08:54:15,55
08:54:30,54
08:54:40,55
08:54:55,55
08:55:05,55
08:55:10,55
08:55:15,55
08:55:20,56
08:55:25,56
08:55:30,56
08:55:45,56
08:55:50,66
08:56:00,62
08:56:10,60
08:56:25,60
08:56:40,60
08:56:50,61
08:56:55,60
08:57:10,59
08:57:15,60
08:57:30,60
08:57:40,59
08:57:45,60
08:58:00,60
08:58:15,59
08:58:25,59
08:58:30,59
08:58:40,58
08:58:55,57
08:59:10,57
08:59:15,55
08:59:20,55
08:59:25,54
08:59:40,54
08:59:50,53
09:00:00,54
09:00:15,54
09:00:25,53
09:00:40,57
09:00:45,58
09:00:55,57
09:01:10,57
09:01:25,57
09:01:40,57
09:01:45,58
09:02:00,59
09:02:10,60
09:02:25,60
09:02:40,60
09:02:45,60
09:02:50,60
09:03:05,60
09:03:10,59
09:03:15,60
09:03:30,60
09:03:40,56
09:03:45,56
09:04:00,56
09:04:05,57
09:04:10,60
09:04:15,62
09:04:25,63
09:04:40,64
09:04:50,65
09:04:55,66
09:05:00,66
09:05:05,65
09:05:15,67
09:05:20,68
09:05:35,71
09:05:40,69
09:05:50,67
09:05:55,71
09:06:00,73
09:06:15,73
09:06:25,72
09:06:30,70
09:06:45,68
09:06:50,61
09:07:05,61
09:07:15,60
09:07:20,59
09:07:35,59
09:07:40,62
09:07:45,59
09:07:50,59
09:08:05,59
09:08:20,59
09:08:35,59
09:08:50,58
09:08:55,57
09:09:10,57
09:09:25,57
09:09:40,58
09:09:55,58
09:10:10,58
09:10:25,58
09:10:40,58
09:10:55,58
09:11:10,58
09:11:25,58
09:11:40,58
09:11:45,59
09:12:00,59
09:12:15,58
09:12:25,57
09:12:35,57
09:12:50,57
09:13:05,57
09:13:20,59
09:13:25,60
09:13:30,61
09:13:35,61
09:13:40,60
09:13:45,59
09:14:00,62
09:14:15,62
09:14:20,61
09:14:30,60
09:14:45,58
09:15:00,58
09:15:05,57
09:15:15,58
09:15:20,58
09:15:35,58
09:15:40,57
09:15:50,57
09:15:55,56
09:16:10,60
09:16:20,59
09:16:35,59
09:16:40,58
09:16:45,59
09:16:55,58
09:17:05,56
09:17:10,55
09:17:25,55
09:17:30,57
09:17:35,57
09:17:40,56
09:17:55,61
09:18:00,60
09:18:10,57
09:18:25,57
09:18:40,57
09:18:50,58
09:19:00,57
09:19:15,57
09:19:20,58
09:19:35,58
09:19:40,57
09:19:55,57
09:20:10,58
09:20:25,58
09:20:30,54
09:20:40,54
09:20:55,54
09:21:10,55
09:21:25,54
09:21:40,55
09:21:55,56
09:22:00,55
09:22:15,55
09:22:30,55
09:22:45,55
09:23:00,55
09:23:05,55
09:23:15,56
09:23:25,55
09:23:35,54
09:23:50,53
09:24:00,54
09:24:10,53
09:24:25,54
09:24:35,53
09:24:45,54
09:25:00,54
09:25:10,53
09:25:20,55
09:25:35,55
09:25:50,55
09:26:00,56
09:26:10,55
09:26:25,55
09:26:40,55
09:26:55,55
09:27:10,55
09:27:20,64
09:27:35,64
09:27:50,60
09:28:05,60
09:28:10,59
09:28:20,59
09:28:35,58
09:28:45,58
09:29:00,59
09:29:05,60
09:29:20,60
09:29:25,60
09:29:40,60
09:29:45,61
09:29:50,60
09:29:55,61
09:30:05,61
09:30:10,60
09:30:25,60
09:30:30,60
09:30:40,61
09:30:45,59
09:30:55,59
09:31:05,60
09:31:15,62
09:31:20,62
09:31:25,61
09:31:40,63
09:31:45,64
09:31:50,66
09:31:55,67
09:32:00,69
09:32:05,72
09:32:10,74
09:32:15,75
09:32:20,77
09:32:30,78
09:32:40,81
09:32:45,87
09:32:50,88
09:33:00,85
09:33:10,84
09:33:15,83
09:33:20,75
09:33:25,72
09:33:35,73
09:33:40,72
09:33:45,73
09:34:00,70
09:34:05,67
09:34:10,66
09:34:15,66
09:34:30,66
09:34:35,64
09:34:40,63
09:34:55,63
09:35:00,65
09:35:05,67
09:35:10,66
09:35:15,66
09:35:20,65
09:35:30,59
09:35:35,60
09:35:50,63
09:36:00,62
09:36:10,65
09:36:25,65
09:36:30,64
09:36:45,64
09:37:00,64
09:37:05,63
09:37:10,64
09:37:20,63
09:37:35,63
09:37:40,58
09:37:55,58
09:38:10,59
09:38:25,59
09:38:40,59
09:38:50,65
09:39:00,64
09:39:15,64
09:39:20,66
09:39:30,68
09:39:45,68
09:39:50,67
09:39:55,67
09:40:10,67
09:40:20,60
09:40:30,59
09:40:35,58
09:40:50,58
09:41:05,58
09:41:20,58
09:41:25,67
09:41:40,66
09:41:45,65
09:42:00,65
09:42:10,64
09:42:15,63
09:42:20,63
09:42:35,63
09:42:40,58
09:42:55,58
09:43:10,57
09:43:25,57
09:43:30,58
09:43:40,57
09:43:45,56
09:43:50,57
09:43:55,56
09:44:00,57
09:44:05,57
09:44:20,61
09:44:25,61
09:44:30,62
09:44:40,61
09:44:50,60
09:44:55,61
09:45:05,60
09:45:10,58
09:45:25,58
09:45:40,58
09:45:50,59
09:46:05,59
09:46:20,58
09:46:30,59
09:46:35,58
09:46:50,58
09:47:00,57
09:47:15,57
09:47:30,58
09:47:40,61
09:47:50,61
09:48:05,61
09:48:10,62
09:48:15,64
09:48:30,64
09:48:45,64
09:48:50,63
09:49:05,64
09:49:10,63
09:49:20,60
09:49:35,60
09:49:50,61
09:50:00,62
09:50:15,61
09:50:20,60
09:50:30,59
09:50:45,59
09:50:55,58
09:51:10,56
09:51:15,56
09:51:20,56
09:51:35,56
09:51:40,57
09:51:45,57
09:51:55,58
09:52:10,57
09:52:20,58
09:52:30,57
09:52:35,58
09:52:50,57
09:53:05,57
09:53:10,56
09:53:15,57
09:53:20,56
09:53:30,57
09:53:40,58
09:53:55,58
09:54:10,61
09:54:15,61
09:54:20,60
09:54:35,60
09:54:50,60
09:55:05,60
09:55:10,59
09:55:25,59
09:55:30,60
09:55:40,64
09:55:55,64
09:56:10,64
09:56:25,64
09:56:40,64
09:56:55,64
09:57:00,66
09:57:05,65
09:57:10,64
09:57:20,65
09:57:30,63
09:57:45,63
09:57:50,62
09:58:00,62
09:58:05,62
09:58:20,62
09:58:25,63
09:58:30,64
09:58:35,65
09:58:40,67
09:58:45,70
09:59:00,70
09:59:10,71
09:59:15,69
09:59:20,69
09:59:25,70
09:59:30,72
09:59:45,73
10:00:00,73
10:00:05,71
10:00:15,73
10:00:25,74
10:00:30,75
10:00:35,75
10:00:40,77
10:00:45,77
10:01:00,77
10:01:15,77
10:01:30,77
10:01:40,73
10:01:55,73
10:02:00,73
10:02:15,72
10:02:30,72
10:02:40,71
10:02:55,71
10:03:05,70
10:03:15,70
10:03:20,71
10:03:30,70
10:03:45,70
10:03:50,68
10:03:55,68
10:04:00,67
10:04:10,69
10:04:20,79
10:04:35,78
10:04:40,77
10:04:45,69
10:04:50,69
10:05:05,69
10:05:10,62
10:05:20,59
10:05:35,59
10:05:40,62
10:05:45,63
10:06:00,63
10:06:10,62
10:06:20,66
10:06:30,70
10:06:40,69
10:06:50,68
10:07:00,67
10:07:15,65
10:07:30,68
10:07:45,68
10:07:50,67
10:08:05,67
10:08:15,66
10:08:30,66
10:08:45,65
10:08:50,64
10:08:55,63
10:09:10,63
10:09:20,62
10:09:35,62
10:09:45,62
10:10:00,63
10:10:10,62
10:10:20,61
10:10:30,63
10:10:45,63
10:10:50,65
10:11:05,65
10:11:10,65
10:11:20,63
10:11:30,67
10:11:40,67
10:11:55,67
10:12:05,66
10:12:20,65
10:12:30,62
10:12:40,62
10:12:55,61
10:13:00,60
10:13:10,61
10:13:20,62
10:13:35,61
10:13:40,62
10:13:55,58
10:14:00,56
10:14:10,60
10:14:15,61
10:14:30,61
10:14:45,61
10:15:00,61
10:15:05,62
10:15:20,62
10:15:30,61
10:15:40,61
10:15:50,62
10:15:55,63
10:16:10,63
10:16:25,63
10:16:30,61
10:16:40,60
10:16:55,59
10:17:10,61
10:17:25,61
10:17:30,61
10:17:35,61
10:17:50,61
10:18:05,61
10:18:20,61
10:18:35,61
10:18:50,61
10:19:00,60
10:19:10,61
10:19:20,60
10:19:35,60
10:19:40,59
10:19:45,58
10:19:55,59
10:20:10,59
10:20:25,59
10:20:30,58
10:20:45,59
10:21:00,59
10:21:05,59
10:21:20,58
10:21:30,59
10:21:35,58
10:21:50,58
10:22:05,58
10:22:15,59
